link,street,city,state,zip,year,price
https://www.trulia.com/property/3262046915-1768-1768-1-2-Kennedy-Blvd-Jersey-City-NJ-07305,1768-1768 1/2 Kennedy Blvd,Jersey City,NJ,7305,n/a,"429,000"
https://www.trulia.com/property/3173400968-93-Irving-St-1-Jersey-City-NJ-07307,93 Irving St #1,Jersey City,NJ,7307,n/a,"629,000"
https://www.trulia.com/property/3260507137-129-Prospect-St-3-Jersey-City-NJ-07307,129 Prospect St #3,Jersey City,NJ,7307,n/a,"599,000"
https://www.trulia.com/property/3260561815-122-Liberty-View-Dr-F-Jersey-City-NJ-07302,122 Liberty View Dr #F,Jersey City,NJ,7302,n/a,"1,500,000"
https://www.trulia.com/property/3237307451-1768-John-F-Kennedy-Blvd-Jersey-City-NJ-07305,1768 John F Kennedy Blvd,Jersey City,NJ,7305,n/a,"429,000"
https://www.trulia.com/property/1064434345-302-Columbia-Ave-Jersey-City-NJ-07307,302 Columbia Ave,Jersey City,NJ,7307,1925,"330,391"
https://www.trulia.com/property/3134466407-352-7th-St-3-Jersey-City-NJ-07302,352 7th St #3,Jersey City,NJ,7302,n/a,"429,000"
https://www.trulia.com/property/3256890345-30-Trenton-St-30-Trenton-St-Jersey-City-NJ-07306,30 Trenton St 30 Trenton St,Jersey City,NJ,7306,n/a,"314,459"
https://www.trulia.com/property/3261139769-88-Morgan-St-4306-Jersey-City-NJ-07302,88 Morgan St #4306,Jersey City,NJ,7302,n/a,"788,000"
https://www.trulia.com/property/3261666381-418-Martin-Luther-King-Jr-Dr-2D-Jersey-City-NJ-07304,418 Martin Luther King Jr Dr #2D,Jersey City,NJ,7304,n/a,"183,260"
https://www.trulia.com/property/3261753294-224-Clerk-St-Jersey-City-NJ-07305,224 Clerk St,Jersey City,NJ,7305,n/a,"199,000"
https://www.trulia.com/property/3261753856-222-Clerk-St-Jersey-City-NJ-07305,222 Clerk St,Jersey City,NJ,7305,n/a,"210,000"
https://www.trulia.com/property/3188436612-306-Winfield-Ave-Jersey-City-NJ-07305,306 Winfield Ave,Jersey City,NJ,7305,n/a,"649,000"
https://www.trulia.com/property/3261184727-42-Corbin-Ave-Jersey-City-NJ-07306,42 Corbin Ave,Jersey City,NJ,7306,n/a,"829,000"
https://www.trulia.com/property/3259728533-626-Communipaw-Ave-Jersey-City-NJ-07304,626 Communipaw Ave,Jersey City,NJ,7304,n/a,"400,000"
https://www.trulia.com/property/3259728630-630-Communipaw-Ave-Jersey-City-NJ-07304,630 Communipaw Ave,Jersey City,NJ,7304,n/a,"400,000"
https://www.trulia.com/property/1043654354-102-Western-Ave-Jersey-City-NJ-07307,102 Western Ave,Jersey City,NJ,7307,n/a,"650,000"
https://www.trulia.com/property/3216957757-103-107-Summit-Ave-Jersey-City-NJ-07304,103-107 Summit Ave,Jersey City,NJ,7304,n/a,"1,400,000"
https://www.trulia.com/property/3259789245-16-Lewis-Ave-Jersey-City-NJ-07306,16 Lewis Ave,Jersey City,NJ,7306,1880,"750,000"
https://www.trulia.com/property/3260798249-954-Summit-Ave-Jersey-City-NJ-07307,954 Summit Ave,Jersey City,NJ,7307,n/a,"695,000"
https://www.trulia.com/property/3261802010-9-Stuyvesant-Ave-Jersey-City-NJ-07306,9 Stuyvesant Ave,Jersey City,NJ,7306,n/a,"725,000"
https://www.trulia.com/property/3148292919-286-Virginia-Ave-Jersey-City-NJ-07304,286 Virginia Ave,Jersey City,NJ,7304,n/a,"325,000"
https://www.trulia.com/property/3234066923-153-Seaview-Ave-Jersey-City-NJ-07305,153 Seaview Ave,Jersey City,NJ,7305,1928,"259,900"
https://www.trulia.com/property/3209198393-39-Gardner-Ave-Jersey-City-NJ-07304,39 Gardner Ave,Jersey City,NJ,7304,n/a,"399,999"
https://www.trulia.com/property/3259084286-770-Communipaw-Ave-Jersey-City-NJ-07304,770 Communipaw Ave,Jersey City,NJ,7304,n/a,"337,500"
https://www.trulia.com/property/3132686055-4-Beacon-Way-604-Jersey-City-NJ-07304,4 Beacon Way #604,Jersey City,NJ,7304,n/a,"265,000"
https://www.trulia.com/property/3256200927-275-Harrison-Ave-E1-Jersey-City-NJ-07304,275 Harrison Ave #E1,Jersey City,NJ,7304,n/a,"199,000"
https://www.trulia.com/property/3150179222-159-2nd-St-705-Jersey-City-NJ-07302,159 2nd St #705,Jersey City,NJ,7302,n/a,"899,000"
https://www.trulia.com/property/3233553459-204A-W-Shearwater-Ct-54-54-Jersey-City-NJ-07305,204A W Shearwater Ct 54 #54,Jersey City,NJ,7305,n/a,"645,000"
https://www.trulia.com/property/3258499116-2271-John-F-Kennedy-Blvd-302-Jersey-City-NJ-07304,2271 John F Kennedy Blvd #302,Jersey City,NJ,7304,1920,"56,000"
https://www.trulia.com/property/1028072800-2-Wegman-Ct-Jersey-City-NJ-07305,2 Wegman Ct,Jersey City,NJ,7305,n/a,"359,000"
https://www.trulia.com/property/3253685144-176-Sherman-Ave-101-Jersey-City-NJ-07307,176 Sherman Ave #101,Jersey City,NJ,7307,n/a,"529,000"
https://www.trulia.com/property/3246762771-405-2nd-St-3L-Jersey-City-NJ-07302,405 2nd St #3L,Jersey City,NJ,7302,1900,"439,000"
https://www.trulia.com/property/3021174936-205-10th-St-5L-Jersey-City-NJ-07302,205 10th St #5L,Jersey City,NJ,7302,n/a,"419,000"
https://www.trulia.com/property/3245590295-119-Hancock-Ave-1-Jersey-City-NJ-07307,119 Hancock Ave #1,Jersey City,NJ,7307,n/a,"375,000"
https://www.trulia.com/property/3258469194-The-Oakman-Condominiums-160-1st-St-907-Jersey-City-NJ-07302,160 1st St #907,Jersey City,NJ,7302,n/a,"719,500"
https://www.trulia.com/property/1077093489-67-Beacon-Ave-Jersey-City-NJ-07306,67 Beacon Ave,Jersey City,NJ,7306,n/a,"399,000"
https://www.trulia.com/property/3159690583-4-Beacon-Way-411-Jersey-City-NJ-07304,4 Beacon Way #411,Jersey City,NJ,7304,n/a,"350,000"
https://www.trulia.com/property/3124386029-155-Van-Horne-St-Jersey-City-NJ-07304,155 Van Horne St,Jersey City,NJ,7304,n/a,"398,000"
https://www.trulia.com/property/3214353177-2672-John-F-Kennedy-Blvd-302-Jersey-City-NJ-07306,2672 John F Kennedy Blvd #302,Jersey City,NJ,7306,n/a,"209,000"
https://www.trulia.com/property/3231703458-74-Sterling-Ave-Jersey-City-NJ-07305,74 Sterling Ave,Jersey City,NJ,7305,n/a,"339,000"
https://www.trulia.com/property/3255449739-318-Saint-Pauls-Ave-Jersey-City-NJ-07306,318 Saint Pauls Ave,Jersey City,NJ,7306,n/a,"650,000"
https://www.trulia.com/property/3190415988-70-Waverly-St-Jersey-City-NJ-07306,70 Waverly St,Jersey City,NJ,7306,2004,"623,287"
https://www.trulia.com/property/3256630007-295-A-Clerk-St-B1-Jersey-City-NJ-07304,295 A Clerk St #B1,Jersey City,NJ,7304,n/a,"115,000"
https://www.trulia.com/property/3211076266-74-Clarke-Ave-Jersey-City-NJ-07304,74 Clarke Ave,Jersey City,NJ,7304,n/a,"260,000"
https://www.trulia.com/property/3254365656-481-Martin-Luther-King-Jr-Dr-Jersey-City-NJ-07304,481 Martin Luther King Jr Dr,Jersey City,NJ,7304,n/a,"150,000"
https://www.trulia.com/property/1082889767-194-Woodlawn-Ave-Jersey-City-NJ-07305,194 Woodlawn Ave,Jersey City,NJ,7305,1945,"150,000"
https://www.trulia.com/property/3032086486-78-Wayne-St-201-Jersey-City-NJ-07302,78 Wayne St #201,Jersey City,NJ,7302,2011,"985,000"
https://www.trulia.com/property/3237828914-204-W-Shearwater-Court-54-Jersey-City-NJ-07305,204 W Shearwater Court 54,Jersey City,NJ,7305,n/a,"645,000"
https://www.trulia.com/property/3243061415-206-Clinton-Ave-Jersey-City-NJ-07304,206 Clinton Ave,Jersey City,NJ,7304,n/a,"200,000"
https://www.trulia.com/property/3239409594-17-Hudson-Ct-TH-Jersey-City-NJ-07305,17 Hudson Ct #TH,Jersey City,NJ,7305,n/a,"399,900"
https://www.trulia.com/property/3009193523-33-Pearsall-Ave-Jersey-City-NJ-07305,33 Pearsall Ave,Jersey City,NJ,7305,n/a,"305,000"
https://www.trulia.com/property/3223137677-207-Shearwater-Ct-W-83-Jersey-City-NJ-07305,207 Shearwater Ct W #83,Jersey City,NJ,7305,n/a,"679,900"
https://www.trulia.com/property/3258262190-415-Ogden-Ave-2-Jersey-City-NJ-07307,415 Ogden Ave #2,Jersey City,NJ,7307,n/a,"709,000"
https://www.trulia.com/property/1078203552-349-New-York-Ave-5-Jersey-City-NJ-07307,349 New York Ave #5,Jersey City,NJ,7307,n/a,"585,000"
https://www.trulia.com/property/3255376230-133-Bidwell-Ave-Jersey-City-NJ-07305,133 Bidwell Ave,Jersey City,NJ,7305,1920,"340,000"
https://www.trulia.com/property/3255808105-215-Myrtle-Ave-Jersey-City-NJ-07305,215 Myrtle Ave,Jersey City,NJ,7305,n/a,"125,000"
https://www.trulia.com/property/3258850205-249-Grove-St-Jersey-City-NJ-07302,249 Grove St,Jersey City,NJ,7302,n/a,"1,495,000"
https://www.trulia.com/property/1071861294-106-Duncan-Ave-2R-Jersey-City-NJ-07306,106 Duncan Ave #2R,Jersey City,NJ,7306,1905,"234,000"
https://www.trulia.com/property/1053868586-10-Oakdale-Rd-Jersey-City-NJ-07305,10 Oakdale Rd,Jersey City,NJ,7305,1963,"304,900"
https://www.trulia.com/property/3064375473-149-Essex-St-4E-Jersey-City-NJ-07302,149 Essex St #4E,Jersey City,NJ,7302,2005,"575,000"
https://www.trulia.com/property/3256201007-367-3rd-St-303-Jersey-City-NJ-07302,367 3rd St #303,Jersey City,NJ,7302,n/a,"849,900"
https://www.trulia.com/property/1073328075-294-Randolph-Ave-Jersey-City-NJ-07304,294 Randolph Ave,Jersey City,NJ,7304,2007,"363,864"
https://www.trulia.com/property/3255343562-147-Stevens-Ave-Jersey-City-NJ-07305,147 Stevens Ave,Jersey City,NJ,7305,n/a,"174,500"
https://www.trulia.com/property/3039241775-45-River-Dr-S-1509-Jersey-City-NJ-07310,45 River Dr S #1509,Jersey City,NJ,7310,n/a,"879,000"
https://www.trulia.com/property/3246284440-186-Pearsall-Ave-Jersey-City-NJ-07305,186 Pearsall Ave,Jersey City,NJ,7305,n/a,"340,000"
https://www.trulia.com/property/3214269154-389-Washington-St-34D-Jersey-City-NJ-07302,389 Washington St #34D,Jersey City,NJ,7302,n/a,"650,000"
https://www.trulia.com/property/3258469370-The-Oakman-Condominiums-160-1st-St-Jersey-City-NJ-07302,160 1st St,Jersey City,NJ,7302,n/a,"1,999,500"
https://www.trulia.com/property/3221062739-1-2nd-St-1910-Jersey-City-NJ-07302,1 2nd St #1910,Jersey City,NJ,7302,2005,"659,000"
https://www.trulia.com/property/3206033355-452-Tonnele-Ave-Jersey-City-NJ-07307,452 Tonnele Ave,Jersey City,NJ,7307,n/a,"234,000"
https://www.trulia.com/property/3256981431-49-Clerk-St-Jersey-City-NJ-07305,49 Clerk St,Jersey City,NJ,7305,n/a,"225,000"
https://www.trulia.com/property/3007525325-138-Bayview-Ave-Jersey-City-NJ-07305,138 Bayview Ave,Jersey City,NJ,7305,n/a,"185,000"
https://www.trulia.com/property/3259677032-277-Saint-Pauls-Ave-Jersey-City-NJ-07306,277 Saint Pauls Ave,Jersey City,NJ,7306,1895,"279,239"
https://www.trulia.com/property/3253559045-356-Palisade-Ave-4A-Jersey-City-NJ-07307,356 Palisade Ave #4A,Jersey City,NJ,7307,n/a,"139,000"
https://www.trulia.com/property/1094484762-45-River-Dr-S-3101-Jersey-City-NJ-07310,45 River Dr S #3101,Jersey City,NJ,7310,n/a,"499,500"
https://www.trulia.com/property/3069835205-225-Terrace-Ave-Jersey-City-NJ-07307,225 Terrace Ave,Jersey City,NJ,7307,n/a,"250,000"
https://www.trulia.com/property/3259448800-53-Duncan-Ave-23-Jersey-City-NJ-07304,53 Duncan Ave #23,Jersey City,NJ,7304,n/a,"275,000"
https://www.trulia.com/property/3246754313-311-Washington-St-6B-Jersey-City-NJ-07302,311 Washington St #6B,Jersey City,NJ,7302,2007,"815,000"
https://www.trulia.com/property/3224848532-63-Wright-Ave-Jersey-City-NJ-07306,63 Wright Ave,Jersey City,NJ,7306,n/a,"949,900"
https://www.trulia.com/property/3246285134-200-Zabriskie-St-Jersey-City-NJ-07307,200 Zabriskie St,Jersey City,NJ,7307,n/a,"499,000"
https://www.trulia.com/property/3258894922-249-Grove-St-1-Jersey-City-NJ-07302,249 Grove St #1,Jersey City,NJ,7302,n/a,"1,395,000"
https://www.trulia.com/property/3257636797-159-2nd-St-709-Jersey-City-NJ-07302,159 2nd St #709,Jersey City,NJ,7302,n/a,"1,498,000"
https://www.trulia.com/property/3259566111-83-Waverly-St-C-Jersey-City-NJ-07306,83 Waverly St #C,Jersey City,NJ,7306,n/a,"675,000"
https://www.trulia.com/property/3254722644-87-Merseles-St-Jersey-City-NJ-07302,87 Merseles St,Jersey City,NJ,7302,1988,"850,000"
https://www.trulia.com/property/1068653941-664-Ocean-Ave-Jersey-City-NJ-07305,664 Ocean Ave,Jersey City,NJ,7305,n/a,"89,000"
https://www.trulia.com/property/3258631831-174-Williams-Ave-Jersey-City-NJ-07304,174 Williams Ave,Jersey City,NJ,7304,n/a,"350,000"
https://www.trulia.com/property/1072287434-274-Grant-Ave-Jersey-City-NJ-07305,274 Grant Ave,Jersey City,NJ,7305,n/a,"126,000"
https://www.trulia.com/property/3171131342-37-Pamrapo-Ave-Jersey-City-NJ-07305,37 Pamrapo Ave,Jersey City,NJ,7305,n/a,"482,500"
https://www.trulia.com/property/3034154985-689-Luis-Munoz-Marin-Blvd-710-Jersey-City-NJ-07310,689 Luis Munoz Marin Blvd #710,Jersey City,NJ,7310,1980,"484,900"
https://www.trulia.com/property/3003026719-77-Hudson-St-1707-Jersey-City-NJ-07302,77 Hudson St #1707,Jersey City,NJ,7302,n/a,"1,600,000"
https://www.trulia.com/property/3082959929-6-Greenwich-Dr-609-Jersey-City-NJ-07305,6 Greenwich Dr #609,Jersey City,NJ,7305,n/a,"425,000"
https://www.trulia.com/property/3147043484-142-Williams-Ave-Jersey-City-NJ-07304,142 Williams Ave,Jersey City,NJ,7304,n/a,"290,000"
https://www.trulia.com/property/3214506284-20-Fisk-St-Jersey-City-NJ-07305,20 Fisk St,Jersey City,NJ,7305,n/a,"195,000"
https://www.trulia.com/property/1049634157-292-Lembeck-Ave-Jersey-City-NJ-07305,292 Lembeck Ave,Jersey City,NJ,7305,n/a,"319,900"
https://www.trulia.com/property/3258469427-The-Oakman-Condominiums-160-1st-St-811-Jersey-City-NJ-07302,160 1st St #811,Jersey City,NJ,7302,n/a,"869,500"
https://www.trulia.com/property/3258745547-28-Constitution-Way-TH28-Jersey-City-NJ-07305,28 Constitution Way #TH28,Jersey City,NJ,7305,n/a,"1,079,000"
https://www.trulia.com/property/3257246305-20-2nd-St-204-Jersey-City-NJ-07302,20 2nd St #204,Jersey City,NJ,7302,n/a,"662,000"
https://www.trulia.com/property/3246675142-95-Claremont-Ave-Jersey-City-NJ-07305,95 Claremont Ave,Jersey City,NJ,7305,n/a,"176,323"
https://www.trulia.com/property/3205637541-238-Lexington-Ave-2F-Jersey-City-NJ-07304,238 Lexington Ave #2F,Jersey City,NJ,7304,n/a,"139,000"
https://www.trulia.com/property/3258876008-96-North-St-1S-Jersey-City-NJ-07307,96 North St #1S,Jersey City,NJ,7307,n/a,"185,000"
https://www.trulia.com/property/3110489873-2600-John-F-Kennedy-Blvd-2C-Jersey-City-NJ-07306,2600 John F Kennedy Blvd #2C,Jersey City,NJ,7306,n/a,"249,000"
https://www.trulia.com/property/3247106472-93-Erie-St-Jersey-City-NJ-07302,93 Erie St,Jersey City,NJ,7302,n/a,"369,900"
https://www.trulia.com/property/3259345229-264-3rd-St-1L-Jersey-City-NJ-07302,264 3rd St #1L,Jersey City,NJ,7302,n/a,"625,000"
https://www.trulia.com/property/3234539849-429-Fairmount-Ave-103-Jersey-City-NJ-07306,429 Fairmount Ave #103,Jersey City,NJ,7306,1925,"140,000"
https://www.trulia.com/property/3003280968-249-Washington-St-1-Jersey-City-NJ-07302,249 Washington St #1,Jersey City,NJ,7302,n/a,"799,000"
https://www.trulia.com/property/3259322123-93-Magnolia-Ave-3L-Jersey-City-NJ-07306,93 Magnolia Ave #3L,Jersey City,NJ,7306,1897,"435,000"
https://www.trulia.com/property/3243002845-162-Clerk-St-3-Jersey-City-NJ-07305,162 Clerk St #3,Jersey City,NJ,7305,1967,"144,900"
https://www.trulia.com/property/3162436448-64-Warner-Ave-Jersey-City-NJ-07305,64 Warner Ave,Jersey City,NJ,7305,n/a,"137,385"
https://www.trulia.com/property/3257558830-358-7th-St-2-Jersey-City-NJ-07302,358 7th St #2,Jersey City,NJ,7302,n/a,"799,000"
https://www.trulia.com/property/1040583507-81-Hague-St-Jersey-City-NJ-07307,81 Hague St,Jersey City,NJ,7307,n/a,"559,000"
https://www.trulia.com/property/3257140097-243-1-2-2nd-St-Jersey-City-NJ-07302,243 1/2 2nd St,Jersey City,NJ,7302,n/a,"1,749,000"
https://www.trulia.com/property/3256868036-232-Pavonia-Ave-615-Jersey-City-NJ-07302,232 Pavonia Ave #615,Jersey City,NJ,7302,n/a,"1,579,000"
https://www.trulia.com/property/1041904888-115-Danforth-Ave-Jersey-City-NJ-07305,115 Danforth Ave,Jersey City,NJ,7305,n/a,"126,362"
https://www.trulia.com/property/3101714938-982-W-Side-Ave-Jersey-City-NJ-07306,982 W Side Ave,Jersey City,NJ,7306,n/a,"338,545"
https://www.trulia.com/property/3056382470-126-Bright-St-103-Jersey-City-NJ-07302,126 Bright St #103,Jersey City,NJ,7302,n/a,"419,999"
https://www.trulia.com/property/3254052302-1870-John-F-Kennedy-Blvd-2A-Jersey-City-NJ-07305,1870 John F Kennedy Blvd #2A,Jersey City,NJ,7305,n/a,"129,000"
https://www.trulia.com/property/1072661232-184-Claremont-Ave-Jersey-City-NJ-07305,184 Claremont Ave,Jersey City,NJ,7305,n/a,"245,000"
https://www.trulia.com/property/3173887670-140-Gates-Ave-Jersey-City-NJ-07305,140 Gates Ave,Jersey City,NJ,7305,n/a,"208,283"
https://www.trulia.com/property/3016020163-2600-John-F-Kennedy-Blvd-1C-Jersey-City-NJ-07306,2600 John F Kennedy Blvd #1C,Jersey City,NJ,7306,n/a,"185,000"
https://www.trulia.com/property/3257351839-1171-Summit-Ave-3R-Jersey-City-NJ-07307,1171 Summit Ave #3R,Jersey City,NJ,7307,n/a,"169,900"
https://www.trulia.com/property/3253558624-131-Kensington-Ave-C7-Jersey-City-NJ-07304,131 Kensington Ave #C7,Jersey City,NJ,7304,n/a,"189,000"
https://www.trulia.com/property/3259550694-332-5-5th-St-Jersey-City-NJ-07302,332.5 5th St,Jersey City,NJ,7302,1908,"879,000"
https://www.trulia.com/property/3258727467-129-Franklin-St-B1-Jersey-City-NJ-07307,129 Franklin St #B1,Jersey City,NJ,7307,n/a,"224,900"
https://www.trulia.com/property/1040660270-106-Mallory-Ave-Jersey-City-NJ-07304,106 Mallory Ave,Jersey City,NJ,7304,n/a,"565,000"
https://www.trulia.com/property/3256964254-96A-Suburbia-Dr-A-Jersey-City-NJ-07305,96A Suburbia Dr #A,Jersey City,NJ,7305,n/a,"189,900"
https://www.trulia.com/property/3256185535-37-Independence-Way-Jersey-City-NJ-07305,37 Independence Way,Jersey City,NJ,7305,n/a,"875,000"
https://www.trulia.com/property/3244283974-65-Webster-Ave-1B-Jersey-City-NJ-07307,65 Webster Ave #1B,Jersey City,NJ,7307,n/a,"299,000"
https://www.trulia.com/property/3258602450-1-Willow-St-Jersey-City-NJ-07305,1 Willow St,Jersey City,NJ,7305,1993,"480,000"
https://www.trulia.com/property/3252591846-300-Communipaw-Ave-41-Jersey-City-NJ-07304,300 Communipaw Ave #41,Jersey City,NJ,7304,n/a,"379,000"
https://www.trulia.com/property/3243300903-100-Shearwater-Ct-E-56-Jersey-City-NJ-07305,100 Shearwater Ct E #56,Jersey City,NJ,7305,n/a,"579,000"
https://www.trulia.com/property/3257985802-40-Milton-Ave-1-Jersey-City-NJ-07307,40 Milton Ave #1,Jersey City,NJ,7307,n/a,"685,000"
https://www.trulia.com/property/3202494726-229-Cator-Ave-Jersey-City-NJ-07305,229 Cator Ave,Jersey City,NJ,7305,n/a,"50,000"
https://www.trulia.com/property/3175247766-87-Terrace-Ave-Jersey-City-NJ-07307,87 Terrace Ave,Jersey City,NJ,7307,n/a,"479,000"
https://www.trulia.com/property/1039703064-111-Shearwater-Ct-E-12-Jersey-City-NJ-07305,111 Shearwater Ct E #12,Jersey City,NJ,7305,n/a,"550,000"
https://www.trulia.com/property/3256372078-316-2nd-St-Jersey-City-NJ-07302,316 2nd St,Jersey City,NJ,7302,n/a,"1,100,000"
https://www.trulia.com/property/3193365693-266-Clendenny-Ave-3-Jersey-City-NJ-07304,266 Clendenny Ave #3,Jersey City,NJ,7304,n/a,"130,000"
https://www.trulia.com/property/3258234784-160-Saint-Pauls-Ave-Jersey-City-NJ-07306,160 Saint Pauls Ave,Jersey City,NJ,7306,1920,"689,000"
https://www.trulia.com/property/3216922266-215-South-St-Jersey-City-NJ-07307,215 South St,Jersey City,NJ,7307,2006,"759,000"
https://www.trulia.com/property/3207422691-21-Zabriskie-St-Jersey-City-NJ-07307,21 Zabriskie St,Jersey City,NJ,7307,1900,"364,000"
https://www.trulia.com/property/3245871507-77-Hudson-St-PH4807-Jersey-City-NJ-07302,77 Hudson St #PH4807,Jersey City,NJ,7302,n/a,"974,000"
https://www.trulia.com/property/3258360369-1-2nd-St-904-Jersey-City-NJ-07302,1 2nd St #904,Jersey City,NJ,7302,2000,"985,000"
https://www.trulia.com/property/3255423303-133-Bidwell-Ave-Jersey-City-NJ-07305,133 Bidwell Ave,Jersey City,NJ,7305,n/a,"340,000"
https://www.trulia.com/property/3258263347-415-Ogden-Ave-1-Jersey-City-NJ-07307,415 Ogden Ave #1,Jersey City,NJ,7307,n/a,"819,000"
https://www.trulia.com/property/3257951968-30-Williams-Ave-Jersey-City-NJ-07304,30 Williams Ave,Jersey City,NJ,7304,1901,"450,000"
https://www.trulia.com/property/3255644128-15-Freedomway-Jersey-City-NJ-07305,15 Freedomway,Jersey City,NJ,7305,2005,"369,000"
https://www.trulia.com/property/3259273932-186-Wayne-St-123D-Jersey-City-NJ-07302,186 Wayne St #123D,Jersey City,NJ,7302,n/a,"515,000"
https://www.trulia.com/property/3254412842-423-Grand-St-Jersey-City-NJ-07302,423 Grand St,Jersey City,NJ,7302,n/a,"4,200,000"
https://www.trulia.com/property/3253291199-653-Newark-Ave-Jersey-City-NJ-07306,653 Newark Ave,Jersey City,NJ,7306,n/a,"1,800,000"
https://www.trulia.com/property/3258319476-18-Bright-St-C-Jersey-City-NJ-07302,18 Bright St #C,Jersey City,NJ,7302,n/a,"499,000"
https://www.trulia.com/property/3103693436-2615-John-F-Kennedy-Blvd-B1-Jersey-City-NJ-07306,2615 John F Kennedy Blvd #B1,Jersey City,NJ,7306,n/a,"209,000"
https://www.trulia.com/property/3240938013-77-Hudson-St-2903-Jersey-City-NJ-07302,77 Hudson St #2903,Jersey City,NJ,7302,n/a,"1,625,000"
https://www.trulia.com/builder-community/The-Oakman-Condominiums-3258469102/new-home/One-Bedroom-w-Balcony-Plan/3259166852,One Bedroom w/ Balcony Plan,Jersey City,NJ,7302,n/a,"719,500"
https://www.trulia.com/property/3255496981-23-Van-Houten-Ave-Jersey-City-NJ-07305,23 Van Houten Ave,Jersey City,NJ,7305,1924,"255,976"
https://www.trulia.com/property/1042382055-143-Ege-Ave-Jersey-City-NJ-07304,143 Ege Ave,Jersey City,NJ,7304,n/a,"450,000"
https://www.trulia.com/property/3259551176-260-Duncan-Ave-Jersey-City-NJ-07306,260 Duncan Ave,Jersey City,NJ,7306,n/a,"265,000"
https://www.trulia.com/property/3058676675-50-Reservoir-Ave-201-Jersey-City-NJ-07307,50 Reservoir Ave #201,Jersey City,NJ,7307,n/a,"365,000"
https://www.trulia.com/property/3257408836-45-River-Dr-S-308-Jersey-City-NJ-07310,45 River Dr S #308,Jersey City,NJ,7310,n/a,"530,000"
https://www.trulia.com/property/3142912786-395-Bergen-Ave-Jersey-City-NJ-07304,395 Bergen Ave,Jersey City,NJ,7304,n/a,"750,000"
https://www.trulia.com/property/3258707930-201-Randolph-Ave-Jersey-City-NJ-07305,201 Randolph Ave,Jersey City,NJ,7305,n/a,"2,400,000"
https://www.trulia.com/property/3089888117-204-6th-St-1L-Jersey-City-NJ-07302,204 6th St #1L,Jersey City,NJ,7302,n/a,"459,000"
https://www.trulia.com/property/3259461111-201-Marin-Blvd-522-Jersey-City-NJ-07302,201 Marin Blvd #522,Jersey City,NJ,7302,n/a,"439,000"
https://www.trulia.com/property/3145720194-129-Fulton-Ave-Jersey-City-NJ-07305,129 Fulton Ave,Jersey City,NJ,7305,2006,"348,772"
https://www.trulia.com/property/3039087089-66-Morris-St-401-Jersey-City-NJ-07302,66 Morris St #401,Jersey City,NJ,7302,2011,"829,900"
https://www.trulia.com/property/3258583420-10-Huron-Ave-7G-Jersey-City-NJ-07306,10 Huron Ave #7G,Jersey City,NJ,7306,n/a,"429,800"
https://www.trulia.com/property/3258017473-167-Bergen-Ave-Jersey-City-NJ-07305,167 Bergen Ave,Jersey City,NJ,7305,n/a,"399,999"
https://www.trulia.com/property/3207472905-608-Bramhall-Ave-1B-Jersey-City-NJ-07304,608 Bramhall Ave #1B,Jersey City,NJ,7304,1910,"169,900"
https://www.trulia.com/property/3256236895-647B-Palisade-Ave-Jersey-City-NJ-07307,647B Palisade Ave,Jersey City,NJ,7307,n/a,"799,000"
https://www.trulia.com/property/3067228426-583-Liberty-Ave-Jersey-City-NJ-07307,583 Liberty Ave,Jersey City,NJ,7307,n/a,"348,686"
https://www.trulia.com/property/3237152765-4-Beacon-Way-601-Jersey-City-NJ-07304,4 Beacon Way #601,Jersey City,NJ,7304,n/a,"320,000"
https://www.trulia.com/property/3246206708-144-Old-Bergen-Rd-B8-Jersey-City-NJ-07305,144 Old Bergen Rd #B8,Jersey City,NJ,7305,n/a,"105,000"
https://www.trulia.com/property/3229240117-14-Halfmoon-Isle-TH14-Jersey-City-NJ-07305,14 Halfmoon Isle #TH14,Jersey City,NJ,7305,n/a,"1,289,000"
https://www.trulia.com/property/3256237560-647A-Palisade-Ave-Jersey-City-NJ-07307,647A Palisade Ave,Jersey City,NJ,7307,n/a,"899,000"
https://www.trulia.com/property/3259481338-247-Cambridge-Ave-1-Jersey-City-NJ-07307,247 Cambridge Ave #1,Jersey City,NJ,7307,n/a,"469,000"
https://www.trulia.com/property/3163037106-30-Grant-Ave-Jersey-City-NJ-07305,30 Grant Ave,Jersey City,NJ,7305,n/a,"70,000"
https://www.trulia.com/property/3169280126-185-Lembeck-Ave-Jersey-City-NJ-07305,185 Lembeck Ave,Jersey City,NJ,7305,n/a,"169,000"
https://www.trulia.com/property/3257886144-130-Central-Ave-Jersey-City-NJ-07306,130 Central Ave,Jersey City,NJ,7306,n/a,"3,800"
https://www.trulia.com/property/3234147369-78-Terhune-Ave-Jersey-City-NJ-07305,78 Terhune Ave,Jersey City,NJ,7305,n/a,"239,000"
https://www.trulia.com/property/3259481885-247-Cambridge-Ave-2-Jersey-City-NJ-07307,247 Cambridge Ave #2,Jersey City,NJ,7307,n/a,"459,000"
https://www.trulia.com/property/3207457111-111-Lexington-Ave-Jersey-City-NJ-07304,111 Lexington Ave,Jersey City,NJ,7304,n/a,"207,658"
https://www.trulia.com/property/3258872021-133-Mercer-St-Jersey-City-NJ-07302,133 Mercer St,Jersey City,NJ,7302,n/a,"3,495,000"
